Program ID,YÖK Atlas Baðlantýsý,Üniversite,Fakülte,Program Adý,Program Kabul Koþullarý Baðlantýsý,Öðretim Dili/Süresi/BursDurumu,Þehir,Üniversite Türü,Ücret/Burs,Eðitim Öðretim Türü,2023 Yýlý Doluluk Durumu,2023 Yýlý Yerleþen Sayýsý,2022 Yýlý Yerleþen Sayýsý,2021 Yýlý Yerleþen Sayýsý,2020 Yýlý Yerleþen Sayýsý,2023 Yýlý TBS 0.12 Katsayýsý ile Baþarý Sýrasý,2022 Yýlý TBS 0.12 Katsayýsý ile Baþarý Sýrasý,2021 Yýlý TBS 0.12 Katsayýsý ile Baþarý Sýrasý,2020 Yýlý TBS 0.12 Katsayýsý ile Baþarý Sýrasý,2023 Yýlý TBS 0.12 Katsayý Taban Puaný,2022 Yýlý TBS 0.12 Katsayý Taban Puaný,2021 Yýlý TBS 0.12 Katsayý Taban Puaný,2020 Yýlý TBS 0.12 Katsayý Taban Puaný,2023 Yýlý Toplam Kontenjaný,2022 Yýlý Toplam Kontenjaný,2021 Yýlý Toplam Kontenjaný,2020 Yýlý Toplam Kontenjaný,Fakülte / Yüksekokul,Sayýsal Puanlarý.Puan Türü,Burs Türü,2023 Yýlý Genel Kontenjan,2023 Yýlý  Okul Birincisi Kontenjaný,2023 Yýlý Toplam Kontenjan,2023 Yýlý Genel Kontenjana Yerleþen,2023 Yýlý  Okul Birincisi Kontenjanýna Yerleþen,2023 Yýlý Toplam Yerleþen,2023 Yýlý Boþ Kalan Kontenjan,2023 Yýlý Ýlk Yerleþme Oraný,2023 Yýlý Yerleþip Kayýt Yaptýrmayan,2023 Yýlý Ek Yerleþen,"2023 Yýlýnda 0,12 Katsayý ile Yerleþen Son Kiþinin Puaný","2023 Yýlýnda 0,12 + 0,06 Katsayý ile Yerleþen Son Kiþinin Puaný","2023 Yýlýnda 0,12 Katsayý ile Yerleþen Son Kiþinin Baþarý Sýrasý","2023 Yýlýnda 0,12 + 0,06 Katsayý ile Yerleþen Son Kiþinin Baþarý Sýrasý *",2023 Yýlý TBS 0.12 Katsayý Tavan Puaný,"2023 Yýlý 0,12 katsayý ile Tavan Baþarý Sýrasý",2022'de Yerleþip 2023'de OBP'si Kýrýlarak Yerleþen Sayýsý,2023 Yýlýnda Yerleþenlerin Ortalama OBP'si,2023 Yýlýnda Yerleþenlerin Ortalama Diploma Notu
300190444,https://yokatlas.yok.gov.tr/lisans.php?y=300190444,DOÐU AKDENÝZ ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Biliþim Sistemleri Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=300190444,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),KKTC-GAZÝMAÐUSA,KKTC,%50 Ýndirimli,Örgün,Dolmadý,2,,,,,,,,,,,,3,3,3,3,Mühendislik Fakültesi,Sayýsal,%50 Ýndirimli,3,,3,2,,2,1,66.70%,,,310.42835,,290604,,324.3469,248.961,,427.864,85.6
300190443,https://yokatlas.yok.gov.tr/lisans.php?y=300190443,DOÐU AKDENÝZ ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Biliþim Sistemleri Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=300190443,(Ýngilizce)(Ücretli)(4 Yýllýk),KKTC-GAZÝMAÐUSA,KKTC,Ücretli,Örgün,Dolmadý,5,,,,,,,,,,,,6,6,6,6,Mühendislik Fakültesi,Sayýsal,Ücretli,6,,6,5,,5,1,83.30%,,1,307.79376,,299541,,340.48758,208.845,,455.436,91.1
300110704,https://yokatlas.yok.gov.tr/lisans.php?y=300110704,DOÐU AKDENÝZ ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Ýnþaat Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=300110704,(Ýngilizce)(Burslu)(4 Yýllýk),KKTC-GAZÝMAÐUSA,KKTC,Burslu,Örgün,Dolmadý,2,2,1,,,,,,,,,,5,5,3,3,Mühendislik Fakültesi,Sayýsal,Burslu,5,,5,2,,2,3,40.00%,,,312.74143,,283132,,316.64152,271.132,,428.832,85.8
300190448,https://yokatlas.yok.gov.tr/lisans.php?y=300190448,DOÐU AKDENÝZ ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Makine Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=300190448,(Ýngilizce)(Ücretli)(4 Yýllýk),KKTC-GAZÝMAÐUSA,KKTC,Ücretli,Örgün,Dolmadý,7,2,1,,,,,,,,,,10,5,3,8,Mühendislik Fakültesi,Sayýsal,Ücretli,10,,10,7,,7,3,70.00%,,3,308.29017,,297873,,339.11264,212.006,,433.944,86.8
300190451,https://yokatlas.yok.gov.tr/lisans.php?y=300190451,DOÐU AKDENÝZ ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Mekatronik Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=300190451,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),KKTC-GAZÝMAÐUSA,KKTC,%50 Ýndirimli,Örgün,Dolmadý,4,,,,,,,,,,,,5,2,2,4,Mühendislik Fakültesi,Sayýsal,%50 Ýndirimli,5,,5,4,,4,1,80.00%,,1,309.19109,,294816,,332.01425,228.996,,471.336,94.3
201290495,https://yokatlas.yok.gov.tr/lisans.php?y=201290495,DOÐUÞ ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Elektrik-Elektronik Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=201290495,(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Dolmadý,23,,,,,,,,,,,,48,,,,Mühendislik Fakültesi,Sayýsal,%50 Ýndirimli,48,,48,23,,23,25,47.90%,1,6,308.75027,,296308,,393.27653,119.236,,408.974,81.8
103190656,https://yokatlas.yok.gov.tr/lisans.php?y=103190656,DOKUZ EYLÜL ÜNÝVERSÝTESÝ,Buca Eðitim Fakültesi,Biyoloji Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103190656,(KKTC Uyruklu)(4 Yýllýk),ÝZMÝR,Devlet,Ücretsiz,Örgün,Dolmadý,,1,,,,,,,,,,,2,2,,,Buca Eðitim Fakültesi,Sayýsal,Ücretsiz,2,,2,,,,2,0.00%,,,,,,,,,,,
103190628,https://yokatlas.yok.gov.tr/lisans.php?y=103190628,DOKUZ EYLÜL ÜNÝVERSÝTESÝ,Denizcilik Fakültesi,Gemi Makineleri Ýþletme Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103190628,(Ýngilizce)(KKTC Uyruklu)(4 Yýllýk),ÝZMÝR,Devlet,Ücretsiz,Örgün,Dolmadý,,,,,,,,,,,,,2,1,1,,Denizcilik Fakültesi,Sayýsal,Ücretsiz,2,,2,,,,2,0.00%,,,,,,,,,,,
103490533,https://yokatlas.yok.gov.tr/lisans.php?y=103490533,EGE ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Gýda Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103490533,(UOLP-Azerbaycan Devlet Ýktisat Üniversitesi)(Ücretli)(4 Yýllýk),ÝZMÝR,Devlet,Ücretli,Örgün,Dolmadý,,,,,,,,,,,,,5,,,,Mühendislik Fakültesi,Sayýsal,Ücretli,5,,5,,,,5,0.00%,,,,,,,,,,,
103510332,https://yokatlas.yok.gov.tr/lisans.php?y=103510332,ERCÝYES ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Çevre Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103510332,(4 Yýllýk),KAYSERÝ,Devlet,Ücretsiz,Örgün,Dolmadý,1,1,,,,,,,,,,,16,16,16,16,Mühendislik Fakültesi,Sayýsal,Ücretsiz,15,1,16,1,,1,15,6.30%,,,346.68809,,195588,,346.68809,195.588,,354.167,70.8
103590449,https://yokatlas.yok.gov.tr/lisans.php?y=103590449,ERCÝYES ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Endüstriyel Tasarým Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103590449,(KKTC Uyruklu)(4 Yýllýk),KAYSERÝ,Devlet,Ücretsiz,Örgün,Dolmadý,,,,,,,,,,,,,1,1,1,,Mühendislik Fakültesi,Sayýsal,Ücretsiz,1,,1,,,,1,0.00%,,,,,,,,,,,
103690116,https://yokatlas.yok.gov.tr/lisans.php?y=103690116,ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Elektrik-Elektronik Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103690116,(4 Yýllýk),ERZÝNCAN,Devlet,Ücretsiz,Örgün,Dolmadý,10,13,,,,,,,,,,,41,41,,,Mühendislik-Mimarlýk Fakültesi,Sayýsal,Ücretsiz,40,1,41,10,,10,31,24.40%,,6,308.48913,,297183,,338.51642,213.368,,420.465,84.1
103610243,https://yokatlas.yok.gov.tr/lisans.php?y=103610243,ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Makine Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103610243,(4 Yýllýk),ERZÝNCAN,Devlet,Ücretsiz,Örgün,Dolmadý,3,2,,,,,,,,,,,21,31,,,Mühendislik-Mimarlýk Fakültesi,Sayýsal,Ücretsiz,20,1,21,3,,3,18,14.30%,,,310.73,,289647,,333.00394,226.509,,432.197,86.4
103730139,https://yokatlas.yok.gov.tr/lisans.php?y=103730139,ERZURUM TEKNÝK ÜNÝVERSÝTESÝ,Mühendislik ve Mimarlýk Fakültesi,Mimarlýk,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103730139,(4 Yýllýk),ERZURUM,Devlet,Ücretsiz,Örgün,Dolmadý,4,,,,,,,,,,,,21,,,,Mühendislik ve Mimarlýk Fakültesi,Sayýsal,Ücretsiz,20,1,21,4,,4,17,19.00%,,1,324.74743,,247853,,327.33734,240.922,,419.264,83.9
103890260,https://yokatlas.yok.gov.tr/lisans.php?y=103890260,ESKÝÞEHÝR OSMANGAZÝ ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Makine Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103890260,(KKTC Uyruklu)(4 Yýllýk),ESKÝÞEHÝR,Devlet,Ücretsiz,Örgün,Dolmadý,,,,,,,,,,,,,1,,,,Mühendislik-Mimarlýk Fakültesi,Sayýsal,Ücretsiz,1,,1,,,,1,0.00%,,,,,,,,,,,
112411183,https://yokatlas.yok.gov.tr/lisans.php?y=112411183,ESKÝÞEHÝR TEKNÝK ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Çevre Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=112411183,(KKTC Uyruklu)(4 Yýllýk),ESKÝÞEHÝR,Devlet,Ücretsiz,Örgün,Dolmadý,,,,,,,,,,,,,1,1,1,1,Mühendislik Fakültesi,Sayýsal,Ücretsiz,1,,1,,,,1,0.00%,,,,,,,,,,,
209010212,https://yokatlas.yok.gov.tr/lisans.php?y=209010212,FENERBAHÇE ÜNÝVERSÝTESÝ,Mühendislik ve Mimarlýk Fakültesi,Bilgisayar Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=209010212,(Ýngilizce)(Ücretli)(4 Yýllýk),ÝSTANBUL,Vakýf,Ücretli,Örgün,Dolmadý,5,,,,,,,,,,,,11,,,,Mühendislik ve Mimarlýk Fakültesi,Sayýsal,Ücretli,11,,11,5,,5,6,45.50%,1,,309.99194,,292040,,322.16246,255.026,,433.26,86.7
209010226,https://yokatlas.yok.gov.tr/lisans.php?y=209010226,FENERBAHÇE ÜNÝVERSÝTESÝ,Eczacýlýk Fakültesi,Eczacýlýk,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=209010226,(Ýngilizce)(%25 Ýndirimli)(5 Yýllýk),ÝSTANBUL,Vakýf,%25 Ýndirimli,Örgün,Dolmadý,,,,,,,,,,,,,25,,,,Eczacýlýk Fakültesi,Sayýsal,%25 Ýndirimli,25,,25,,,,25,0.00%,1,,,,,,,,,,
209010205,https://yokatlas.yok.gov.tr/lisans.php?y=209010205,FENERBAHÇE ÜNÝVERSÝTESÝ,Eczacýlýk Fakültesi,Eczacýlýk,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=209010205,(Ücretli)(5 Yýllýk),ÝSTANBUL,Vakýf,Ücretli,Örgün,Dolmadý,,,,,,,,,,,,,12,,,,Eczacýlýk Fakültesi,Sayýsal,Ücretli,12,,12,,,,12,0.00%,1,,,,,,,,,,
103990111,https://yokatlas.yok.gov.tr/lisans.php?y=103990111,FIRAT ÜNÝVERSÝTESÝ,Teknoloji Fakültesi,Adli Biliþim Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103990111,(KKTC Uyruklu)(4 Yýllýk),ELAZIÐ,Devlet,Ücretsiz,Örgün,Dolmadý,,,,,,,,,,,,,1,1,1,1,Teknoloji Fakültesi,Sayýsal,Ücretsiz,1,,1,,,,1,0.00%,,,,,,,,,,,
103990336,https://yokatlas.yok.gov.tr/lisans.php?y=103990336,FIRAT ÜNÝVERSÝTESÝ,Teknoloji Fakültesi,Enerji Sistemleri Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103990336,(4 Yýllýk),ELAZIÐ,Devlet,Ücretsiz,Örgün,Dolmadý,12,,,,,,,,,,,,39,,,,Teknoloji Fakültesi,Sayýsal,Ücretsiz,30,1,39,12,,12,27,30.80%,,2,308.99538,,295485,,399.75118,110.986,,422.917,84.6
103990343,https://yokatlas.yok.gov.tr/lisans.php?y=103990343,FIRAT ÜNÝVERSÝTESÝ,Teknoloji Fakültesi,Ýnþaat Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103990343,(4 Yýllýk),ELAZIÐ,Devlet,Ücretsiz,Örgün,Dolmadý,2,,,,,,,,,,,,39,,,,Teknoloji Fakültesi,Sayýsal,Ücretsiz,30,1,39,2,,2,37,5.10%,,1,312.65883,,283377,,330.73214,232.187,,402.616,80.5
103990241,https://yokatlas.yok.gov.tr/lisans.php?y=103990241,FIRAT ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Jeoloji Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103990241,(4 Yýllýk),ELAZIÐ,Devlet,Ücretsiz,Örgün,Dolmadý,,2,,,,,,,,,,,14,11,11,,Mühendislik Fakültesi,Sayýsal,Ücretsiz,10,1,14,,,,14,0.00%,,,,,,,,,,,
103990315,https://yokatlas.yok.gov.tr/lisans.php?y=103990315,FIRAT ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Kimya Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103990315,(4 Yýllýk),ELAZIÐ,Devlet,Ücretsiz,Örgün,Dolmadý,6,,,,,,,,,,,,39,,,,Mühendislik Fakültesi,Sayýsal,Ücretsiz,30,1,39,6,,6,33,15.40%,,1,307.719,,299796,,333.06775,226.335,,430.383,86.1
103990322,https://yokatlas.yok.gov.tr/lisans.php?y=103990322,FIRAT ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Metalurji ve Malzeme Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103990322,(4 Yýllýk),ELAZIÐ,Devlet,Ücretsiz,Örgün,Dolmadý,,,,,,,,,,,,,39,,,,Mühendislik Fakültesi,Sayýsal,Ücretsiz,30,1,39,,,,39,0.00%,,,,,,,,,,,
104290281,https://yokatlas.yok.gov.tr/lisans.php?y=104290281,GAZÝANTEP ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Ýnþaat Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=104290281,(Ýngilizce)(KKTC Uyruklu)(4 Yýllýk),GAZÝANTEP,Devlet,Ücretsiz,Örgün,Dolmadý,,,,,,,,,,,,,1,1,2,,Mühendislik Fakültesi,Sayýsal,Ücretsiz,1,,1,,,,1,0.00%,,,,,,,,,,,
300290442,https://yokatlas.yok.gov.tr/lisans.php?y=300290442,GÝRNE AMERÝKAN ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Acil Yardým ve Afet Yönetimi (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=300290442,(Ýngilizce)(Ücretli)(4 Yýllýk),KKTC-GÝRNE,KKTC,Ücretli,Örgün,Dolmadý,1,1,,,,,,,,,,,11,10,3,,Saðlýk Bilimleri Fakültesi,Sayýsal,Ücretli,11,,11,1,,1,10,9.10%,,,190.34347,,1308656,,190.34347,,,395.703,79.1
300290443,https://yokatlas.yok.gov.tr/lisans.php?y=300290443,GÝRNE AMERÝKAN ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Acil Yardým ve Afet Yönetimi (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=300290443,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),KKTC-GÝRNE,KKTC,%50 Ýndirimli,Örgün,Dolmadý,2,,,,,,,,,,,,11,10,2,,Saðlýk Bilimleri Fakültesi,Sayýsal,%50 Ýndirimli,11,,11,2,,2,9,18.20%,,3,170.54312,,1473606,,194.58688,,,309.231,61.8
300290428,https://yokatlas.yok.gov.tr/lisans.php?y=300290428,GÝRNE AMERÝKAN ÜNÝVERSÝTESÝ,Denizcilik ve Ulaþtýrma Yüksekokulu,Deniz Ulaþtýrma Ýþletme Mühendisliði (Yüksekokul),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=300290428,(Ýngilizce)(Ücretli)(4 Yýllýk),KKTC-GÝRNE,KKTC,Ücretli,Örgün,Dolmadý,1,,,,,,,,,,,,10,10,4,,Denizcilik ve Ulaþtýrma Yüksekokulu,Sayýsal,Ücretli,10,,10,1,,1,9,10.00%,,,310.21056,,291345,,310.21056,291.345,,432.267,86.5
300290429,https://yokatlas.yok.gov.tr/lisans.php?y=300290429,GÝRNE AMERÝKAN ÜNÝVERSÝTESÝ,Denizcilik ve Ulaþtýrma Yüksekokulu,Deniz Ulaþtýrma Ýþletme Mühendisliði (Yüksekokul),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=300290429,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),KKTC-GÝRNE,KKTC,%50 Ýndirimli,Örgün,Dolmadý,3,,,,,,,,,,,,10,10,6,,Denizcilik ve Ulaþtýrma Yüksekokulu,Sayýsal,%50 Ýndirimli,10,,10,3,,3,7,30.00%,,1,317.5657,,268341,,327.54917,240.351,,411.442,82.3
300290651,https://yokatlas.yok.gov.tr/lisans.php?y=300290651,GÝRNE AMERÝKAN ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Elektrik-Elektronik Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=300290651,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),KKTC-GÝRNE,KKTC,%50 Ýndirimli,Örgün,Dolmadý,,,,,,,,,,,,,9,10,,,Mühendislik Fakültesi,Sayýsal,%50 Ýndirimli,9,,9,,,,9,0.00%,,,,,,,,,,,
300290644,https://yokatlas.yok.gov.tr/lisans.php?y=300290644,GÝRNE AMERÝKAN ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Elektrik-Elektronik Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=300290644,(Ýngilizce)(Ücretli)(4 Yýllýk),KKTC-GÝRNE,KKTC,Ücretli,Örgün,Dolmadý,,,,,,,,,,,,,9,10,,,Mühendislik Fakültesi,Sayýsal,Ücretli,9,,9,,,,9,0.00%,,,,,,,,,,,
300210845,https://yokatlas.yok.gov.tr/lisans.php?y=300210845,GÝRNE AMERÝKAN ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Elektrik-Elektronik Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=300210845,(Ýngilizce)(Burslu)(4 Yýllýk),KKTC-GÝRNE,KKTC,Burslu,Örgün,Dolmadý,2,,,,,,,,,,,,12,10,3,3,Mühendislik Fakültesi,Sayýsal,Burslu,12,,12,2,,2,10,16.70%,,1,307.77264,,299612,,310.09198,291.714,,458.181,91.6
300290658,https://yokatlas.yok.gov.tr/lisans.php?y=300290658,GÝRNE AMERÝKAN ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Endüstri Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=300290658,(Ýngilizce)(Ücretli)(4 Yýllýk),KKTC-GÝRNE,KKTC,Ücretli,Örgün,Dolmadý,,,,,,,,,,,,,9,10,,,Mühendislik Fakültesi,Sayýsal,Ücretli,9,,9,,,,9,0.00%,,,,,,,,,,,
300290665,https://yokatlas.yok.gov.tr/lisans.php?y=300290665,GÝRNE AMERÝKAN ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Endüstri Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=300290665,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),KKTC-GÝRNE,KKTC,%50 Ýndirimli,Örgün,Dolmadý,,,,,,,,,,,,,9,10,,,Mühendislik Fakültesi,Sayýsal,%50 Ýndirimli,9,,9,,,,9,0.00%,,,,,,,,,,,
300290679,https://yokatlas.yok.gov.tr/lisans.php?y=300290679,GÝRNE AMERÝKAN ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Enerji Sistemleri Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=300290679,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),KKTC-GÝRNE,KKTC,%50 Ýndirimli,Örgün,Dolmadý,,,,,,,,,,,,,8,10,,,Mühendislik Fakültesi,Sayýsal,%50 Ýndirimli,8,,8,,,,8,0.00%,,,,,,,,,,,
300211491,https://yokatlas.yok.gov.tr/lisans.php?y=300211491,GÝRNE AMERÝKAN ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Enerji Sistemleri Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=300211491,(Ýngilizce)(Burslu)(4 Yýllýk),KKTC-GÝRNE,KKTC,Burslu,Örgün,Dolmadý,1,,,,,,,,,,,,14,10,3,3,Mühendislik Fakültesi,Sayýsal,Burslu,14,,14,1,,1,13,7.10%,,1,336.48846,,218101,,336.48846,218.101,,461.95,92.4
300290672,https://yokatlas.yok.gov.tr/lisans.php?y=300290672,GÝRNE AMERÝKAN ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Enerji Sistemleri Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=300290672,(Ýngilizce)(Ücretli)(4 Yýllýk),KKTC-GÝRNE,KKTC,Ücretli,Örgün,Dolmadý,,,,,,,,,,,,,8,10,,,Mühendislik Fakültesi,Sayýsal,Ücretli,8,,8,,,,8,0.00%,,,,,,,,,,,
300290444,https://yokatlas.yok.gov.tr/lisans.php?y=300290444,GÝRNE AMERÝKAN ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Ergoterapi,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=300290444,(Ýngilizce)(Ücretli)(4 Yýllýk),KKTC-GÝRNE,KKTC,Ücretli,Örgün,Dolmadý,2,1,,,,,,,,,,,10,10,6,,Saðlýk Bilimleri Fakültesi,Sayýsal,Ücretli,10,,10,2,,2,8,20.00%,,4,189.55118,,1317445,,200.6613,,,414.117,82.8
300290693,https://yokatlas.yok.gov.tr/lisans.php?y=300290693,GÝRNE AMERÝKAN ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Ýnþaat Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=300290693,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),KKTC-GÝRNE,KKTC,%50 Ýndirimli,Örgün,Dolmadý,,,,,,,,,,,,,8,10,,,Mühendislik Fakültesi,Sayýsal,%50 Ýndirimli,8,,8,,,,8,0.00%,,,,,,,,,,,
300211297,https://yokatlas.yok.gov.tr/lisans.php?y=300211297,GÝRNE AMERÝKAN ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Ýnþaat Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=300211297,(Ýngilizce)(Burslu)(4 Yýllýk),KKTC-GÝRNE,KKTC,Burslu,Örgün,Dolmadý,,,,,,,,,,,,,14,10,3,20,Mühendislik Fakültesi,Sayýsal,Burslu,14,,14,,,,14,0.00%,,,,,,,,,,,
300290686,https://yokatlas.yok.gov.tr/lisans.php?y=300290686,GÝRNE AMERÝKAN ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Ýnþaat Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=300290686,(Ýngilizce)(Ücretli)(4 Yýllýk),KKTC-GÝRNE,KKTC,Ücretli,Örgün,Dolmadý,,,,,,,,,,,,,8,10,,,Mühendislik Fakültesi,Sayýsal,Ücretli,8,,8,,,,8,0.00%,,,,,,,,,,,
300290438,https://yokatlas.yok.gov.tr/lisans.php?y=300290438,GÝRNE AMERÝKAN ÜNÝVERSÝTESÝ,"Mimarlýk, Tasarým ve Güzel Sanatlar Fakültesi",Mimarlýk,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=300290438,(Ýngilizce)(Ücretli)(4 Yýllýk),KKTC-GÝRNE,KKTC,Ücretli,Örgün,Dolmadý,,,,,,,,,,,,,8,6,5,,"Mimarlýk, Tasarým ve Güzel Sanatlar Fakültesi",Sayýsal,Ücretli,8,,8,,,,8,0.00%,,,,,,,,,,,
300290439,https://yokatlas.yok.gov.tr/lisans.php?y=300290439,GÝRNE AMERÝKAN ÜNÝVERSÝTESÝ,"Mimarlýk, Tasarým ve Güzel Sanatlar Fakültesi",Mimarlýk,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=300290439,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),KKTC-GÝRNE,KKTC,%50 Ýndirimli,Örgün,Dolmadý,,,,,,,,,,,,,8,7,5,,"Mimarlýk, Tasarým ve Güzel Sanatlar Fakültesi",Sayýsal,%50 Ýndirimli,8,,8,,,,8,0.00%,,,,,,,,,,,
300710046,https://yokatlas.yok.gov.tr/lisans.php?y=300710046,GÝRNE ÜNÝVERSÝTESÝ,Denizcilik Fakültesi,Deniz Ulaþtýrma Ýþletme Mühendisliði (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=300710046,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),KKTC-GÝRNE,KKTC,%50 Ýndirimli,Örgün,Dolmadý,8,,,,,,,,,,,,21,10,10,15,Denizcilik Fakültesi,Sayýsal,%50 Ýndirimli,21,,21,8,,8,13,38.10%,,4,308.00285,,298802,,351.40905,185.892,,436.755,87.4
