Program ID,YOK Atlas Baðlantýsý,Üniversite,Program Adý,ProgramAdý,Program Koþullarý Baðlantýsý,Öðretim Dili-Süresi-BursDurumu,Þehir,Üniversite Türü,Ücret/Burs Durumu,dt-center 5,2023 Yýlý Doluluk Durumu,2023 Yýlý Yerleþen Sayýsý,2022 Yýlý Yerleþen Sayýsý,2021 Yýlý Yerleþen Sayýsý,2020 Yýlý Yerleþen Sayýsý,2023 Yýlý TBS 0.12 Baþarý Sýrasý,2022 Yýlý TBS 0.12 Baþarý Sýrasý,2021 Yýlý TBS 0.12 Baþarý Sýrasý,2020 Yýlý TBS 0.12 Baþarý Sýrasý,2023 Yýlý TBS 0.12 Katsayý Taban Puaný,2022 Yýlý TBS 0.12 Katsayý Taban Puaný,2021 Yýlý TBS 0.12 Katsayý Taban Puaný,2020 Yýlý TBS 0.12 Katsayý Taban Puaný,2023 Yýlý Toplam Kontenjaný,2022 Yýlý Toplam Kontenjaný,2021 Yýlý Toplam Kontenjaný,2020 Yýlý Toplam Kontenjaný,Fakülte / Yüksekokul,Puan Türü,Burs Türü,2023 Yýlý Genel Kontenjan,2023 Yýlý Okul Birincisi Kontenjaný,2023 Yýlý  Toplam Kontenjan **,2023 Yýlý Genel Kontenjana Yerleþen,2023 Yýlý Okul Birincisi Kontenjanýna Yerleþen,2023 Yýlý Toplam Yerleþen,2023 Yýlý Boþ Kalan Kontenjan,2023 Yýlý Ýlk Yerleþme Oraný,2023 Yýlýnda Yerleþip Kayýt Yaptýrmayan,2023 Yýlýnda Ek Yerleþen,"2023 Yýlýnda 0,12 Katsayý ile Yerleþen Son Kiþinin Puaný *","2023 Yýlýnda 0,12 + 0,06 Katsayý ile Yerleþen Son Kiþinin Puaný","2023 Yýlýnda 0,12 Katsayý ile Yerleþen Son Kiþinin Baþarý Sýrasý","2023 Yýlýnda 0,12 + 0,06 Katsayý ile Yerleþen Son Kiþinin Baþarý Sýrasý","2023 Yýlý Tavan Puaný(0,12 Katsayý ile) *","2023 Yýlý Tavan Baþarý Sýrasý(0,12 Katsayý ile) *",2022'de Yerleþip 2023'de OBP'si Kýrýlarak Yerleþen Sayýsý *,2023 Yýlýnda Yerleþenlerin Ortalama OBP'si *,2023 Yýlýnda Yerleþenlerin Ortalama Diploma Notu *
210100192,https://yokatlas.yok.gov.tr/lisans.php?y=210100192,ALANYA ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Gastronomi ve Mutfak Sanatlarý (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=210100192,(%50 Ýndirimli)(4 Yýllýk),ANTALYA,Vakýf,%50 Ýndirimli,Örgün,Doldu#,17,15,5,,434734,523022,,,288.62516,278.90727,,,17,15,34,,Sanat ve Tasarým Fakültesi,SÖZEL,%50 Ýndirimli,17,0,17,17,0,17,0,1,3,0,288.62516,0,434734,0,334.30545,164,1,397.648,79.5
403910273,https://yokatlas.yok.gov.tr/lisans.php?y=403910273,HOCA AHMET YESEVÝ ULUSLARARASI TÜRK-KAZAK ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Türk Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=403910273,(4 Yýllýk),TÜRKÝSTAN-KAZAKÝSTAN,Yurt Dýþý,Ücretsiz,Örgün,Doldu#,5,4,4,5,440554,,,,287.91063,,,,5,5,10,10,Edebiyat Fakültesi,SÖZEL,Ücretsiz,5,0,5,5,0,5,0,1,2,0,287.91063,0,440554,0,311.24472,277,2,348.612,69.7
201650367,https://yokatlas.yok.gov.tr/lisans.php?y=201650367,HASAN KALYONCU ÜNÝVERSÝTESÝ,Turizm Fakültesi,Gastronomi ve Mutfak Sanatlarý (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=201650367,(%50 Ýndirimli)(4 Yýllýk),GAZÝANTEP,Vakýf,%50 Ýndirimli,Örgün,Doldu#,23,,,,440757,,,,287.8873,,,,23,,,,Turizm Fakültesi,SÖZEL,%50 Ýndirimli,23,0,23,23,0,23,0,1,2,1,287.8873,0,440757,0,350.77544,108,0,403.043,80.6
204890111,https://yokatlas.yok.gov.tr/lisans.php?y=204890111,ÖZYEÐÝN ÜNÝVERSÝTESÝ,Mimarlýk ve Tasarým Fakültesi,Ýletiþim ve Tasarýmý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=204890111,(Ýngilizce)(Ücretli)(4 Yýllýk),ÝSTANBUL,Vakýf,Ücretli,Örgün,Doldu#,5,,,,451952,,,,286.52718,,,,5,,,,Mimarlýk ve Tasarým Fakültesi,SÖZEL,Ücretli,5,0,5,5,0,5,0,1,1,0,286.52718,0,451952,0,295.90852,378,1,348.474,69.7
200390228,https://yokatlas.yok.gov.tr/lisans.php?y=200390228,AVRASYA ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Görsel Ýletiþim Tasarýmý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=200390228,(Burslu)(4 Yýllýk),TRABZON,Vakýf,Burslu,Örgün,Doldu#,7,,,,459623,,,,285.61712,,,,7,,,,Ýletiþim Fakültesi,SÖZEL,Burslu,5,0,7,5,0,7,0,1,2,1,285.61712,0,459623,0,321.87767,220,1,344.858,69
206090356,https://yokatlas.yok.gov.tr/lisans.php?y=206090356,YAÞAR ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Çizgi Film ve Animasyon,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=206090356,(Ücretli)(4 Yýllýk),ÝZMÝR,Vakýf,Ücretli,Örgün,Doldu#,5,3,,3,468894,579665,,,284.52182,272.83207,,,5,3,2,5,Sanat ve Tasarým Fakültesi,SÖZEL,Ücretli,5,0,5,5,0,5,0,1,3,0,284.52182,0,468894,0,296.18273,376,1,363.433,72.7
206210228,https://yokatlas.yok.gov.tr/lisans.php?y=206210228,ÝSTANBUL YENÝ YÜZYIL ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,"Radyo, Televizyon ve Sinema",https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=206210228,(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Doldu#,25,17,4,10,486860,538546,,,282.43598,277.21444,,,25,17,22,40,Ýletiþim Fakültesi,SÖZEL,%50 Ýndirimli,25,0,25,25,0,25,0,1,3,3,282.43598,0,48686,0,323.42993,212,3,359.091,71.8
206210246,https://yokatlas.yok.gov.tr/lisans.php?y=206210246,ÝSTANBUL YENÝ YÜZYIL ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Halkla Ýliþkiler ve Reklamcýlýk (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=206210246,(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Doldu#,25,16,11,4,512881,571204,,,279.47879,273.70647,,,25,16,16,36,Ýletiþim Fakültesi,SÖZEL,%50 Ýndirimli,25,0,25,25,0,25,0,1,1,1,279.47879,0,512881,0,337.3775,152,2,361.216,72.2
202990165,https://yokatlas.yok.gov.tr/lisans.php?y=202990165,ALTINBAÞ ÜNÝVERSÝTESÝ,Güzel Sanatlar ve Tasarým Fakültesi,"Radyo, Televizyon ve Sinema",https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=202990165,(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Doldu#,10,10,2,2,519831,507564,,,278.71912,280.63509,,,10,10,7,5,Güzel Sanatlar ve Tasarým Fakültesi,SÖZEL,%50 Ýndirimli,10,0,10,10,0,10,0,1,2,0,278.71912,0,519831,0,353.19111,101,0,368.591,73.7
300190573,https://yokatlas.yok.gov.tr/lisans.php?y=300190573,DOÐU AKDENÝZ ÜNÝVERSÝTESÝ,Turizm Fakültesi,Gastronomi ve Mutfak Sanatlarý (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=300190573,(%50 Ýndirimli)(4 Yýllýk),KKTC-GAZÝMAÐUSA,KKTC,%50 Ýndirimli,Örgün,Doldu#,14,,,,524446,,,,278.20677,,,,14,,,,Turizm Fakültesi,SÖZEL,%50 Ýndirimli,14,0,14,14,0,14,0,1,0,0,278.20677,0,524446,0,348.05778,116,0,393.566,78.7
210401781,https://yokatlas.yok.gov.tr/lisans.php?y=210401781,ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Halkla Ýliþkiler ve Reklamcýlýk (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=210401781,(Ücretli)(4 Yýllýk),ÝSTANBUL,Vakýf,Ücretli,Örgün,Doldu#,1,1,,,544501,577818,,,276.00759,273.02281,,,1,1,1,1,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",SÖZEL,Ücretli,1,0,1,1,0,1,0,1,0,0,276.00759,0,544501,0,276.00759,545,0,357.9,71.6
111570434,https://yokatlas.yok.gov.tr/lisans.php?y=111570434,MALATYA TURGUT ÖZAL ÜNÝVERSÝTESÝ,Sosyal ve Beþeri Bilimler Fakültesi,Türk Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=111570434,(4 Yýllýk),MALATYA,Devlet,Ücretsiz,Örgün,Doldu#,40,,,,558702,,,,274.49565,,,,40,,,,Sosyal ve Beþeri Bilimler Fakültesi,SÖZEL,Ücretsiz,30,1,40,31,0,40,0,1,2,2,274.49565,0,558702,0,360.37592,82,5,370.839,74.2
112190193,https://yokatlas.yok.gov.tr/lisans.php?y=112190193,TRABZON ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Tarih,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=112190193,(4 Yýllýk),TRABZON,Devlet,Ücretsiz,Örgün,Doldu#,42,,,,578588,,,,272.38394,,,,42,,,,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",SÖZEL,Ücretsiz,40,1,42,41,0,42,0,1,3,3,272.38394,0,578588,0,325.16058,204,10,351.066,70.2
106870432,https://yokatlas.yok.gov.tr/lisans.php?y=106870432,KÝLÝS 7 ARALIK ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,Türk Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=106870432,(4 Yýllýk),KÝLÝS,Devlet,Ücretsiz,Örgün,Doldu#,104,,,,581424,,,,272.08505,,,,104,,,,Ýnsan ve Toplum Bilimleri Fakültesi,SÖZEL,Ücretsiz,80,2,104,82,0,104,0,1,10,7,272.08505,0,581424,0,367.97555,66,13,366.64,73.3
210402460,https://yokatlas.yok.gov.tr/lisans.php?y=210402460,ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Ýletiþim ve Tasarýmý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=210402460,(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Doldu#,33,24,8,16,589408,587496,,,271.26354,272.01411,,,33,24,19,44,Sanat ve Tasarým Fakültesi,SÖZEL,%50 Ýndirimli,33,0,33,33,0,33,0,1,3,1,271.26354,0,589408,0,337.61155,151,3,370.442,74.1
112270845,https://yokatlas.yok.gov.tr/lisans.php?y=112270845,KAHRAMANMARAÞ ÝSTÝKLAL ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,Türk Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=112270845,(4 Yýllýk),KAHRAMANMARAÞ,Devlet,Ücretsiz,Örgün,Doldu#,52,,,,594729,,,,270.71184,,,,52,,,,Ýnsan ve Toplum Bilimleri Fakültesi,SÖZEL,Ücretsiz,40,1,52,41,0,52,0,1,8,8,270.71184,0,594729,0,365.53365,71,6,374.305,74.9
210401788,https://yokatlas.yok.gov.tr/lisans.php?y=210401788,ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Halkla Ýliþkiler ve Reklamcýlýk (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=210401788,(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Doldu#,50,41,25,49,606176,570218,,,269.55529,273.8158,,,50,41,55,51,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",SÖZEL,%50 Ýndirimli,50,0,50,50,0,50,0,1,1,1,269.55529,0,606176,0,356.42665,92,7,378.944,75.8
210402453,https://yokatlas.yok.gov.tr/lisans.php?y=210402453,ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Ýletiþim ve Tasarýmý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=210402453,(Ücretli)(4 Yýllýk),ÝSTANBUL,Vakýf,Ücretli,Örgün,Doldu#,1,1,,,616889,591593,,,268.47662,271.60828,,,1,1,1,1,Sanat ve Tasarým Fakültesi,SÖZEL,Ücretli,1,0,1,1,0,1,0,1,0,0,268.47662,0,616889,0,268.47662,617,0,352.937,70.6
103590354,https://yokatlas.yok.gov.tr/lisans.php?y=103590354,ERCÝYES ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Halkla Ýliþkiler ve Tanýtým,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103590354,(Uzaktan Öðretim)(4 Yýllýk),KAYSERÝ,Devlet,UÖ-Ücretli,Uzaktan,Doldu#,54,52,41,39,620228,740342,,,268.14064,257.07148,,,54,52,52,52,Ýletiþim Fakültesi,SÖZEL,UÖ-Ücretli,50,2,54,52,0,54,0,1,10,1,268.14064,0,620228,0,318.72219,236,15,360.802,72.2
106870404,https://yokatlas.yok.gov.tr/lisans.php?y=106870404,KÝLÝS 7 ARALIK ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,Coðrafya,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=106870404,(4 Yýllýk),KÝLÝS,Devlet,Ücretsiz,Örgün,Doldu#,98,,,,622269,,,,267.93755,,,,98,,,,Ýnsan ve Toplum Bilimleri Fakültesi,SÖZEL,Ücretsiz,75,2,98,77,0,98,0,1,13,10,267.93755,0,622269,0,379.01458,46,22,354.901,71
200690692,https://yokatlas.yok.gov.tr/lisans.php?y=200690692,BAÞKENT ÜNÝVERSÝTESÝ,Güzel Sanatlar Tasarým ve Mimarlýk Fakültesi,Görsel Ýletiþim Tasarýmý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=200690692,(%50 Ýndirimli)(4 Yýllýk),ANKARA,Vakýf,%50 Ýndirimli,Örgün,Doldu#,28,20,,,631422,251642,,,267.01604,316.1432,,,28,20,,,Güzel Sanatlar Tasarým ve Mimarlýk Fakültesi,SÖZEL,%50 Ýndirimli,28,0,28,28,0,28,0,1,3,3,267.01604,0,631422,0,374.87413,53,6,410.775,82.2
208450806,https://yokatlas.yok.gov.tr/lisans.php?y=208450806,ÝSTÝNYE ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Görsel Ýletiþim Tasarýmý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=208450806,(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Doldu#,17,17,2,,632034,655257,,,266.95607,265.16735,,,17,17,34,,Ýletiþim Fakültesi,SÖZEL,%50 Ýndirimli,17,0,17,17,0,17,0,1,0,0,266.95607,0,632034,0,353.53027,100,1,386.133,77.2
206552501,https://yokatlas.yok.gov.tr/lisans.php?y=206552501,ÜSKÜDAR ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Halkla Ýliþkiler ve Tanýtým,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=206552501,(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Doldu#,42,34,15,30,635306,712085,,,266.63555,259.6802,,,42,34,42,68,Ýletiþim Fakültesi,SÖZEL,%50 Ýndirimli,42,0,42,42,0,42,0,1,2,0,266.63555,0,635306,0,341.2602,138,3,358.034,71.6
301710042,https://yokatlas.yok.gov.tr/lisans.php?y=301710042,BAHÇEÞEHÝR KIBRIS ÜNÝVERSÝTESÝ,Turizm Fakültesi,Gastronomi ve Mutfak Sanatlarý (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=301710042,(Ýngilizce)(Burslu)(4 Yýllýk),KKTC-LEFKOÞA,KKTC,Burslu,Örgün,Doldu#,9,,,,637401,,,,266.43263,,,,9,,,,Turizm Fakültesi,SÖZEL,Burslu,9,0,9,9,0,9,0,1,1,1,266.43263,0,637401,0,298.14144,362,1,374.669,74.9
208750369,https://yokatlas.yok.gov.tr/lisans.php?y=208750369,ÝSTANBUL KENT ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Gastronomi ve Mutfak Sanatlarý (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=208750369,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Doldu#,25,17,,,660912,689590,,,264.12632,261.81041,,,25,17,,,Sanat ve Tasarým Fakültesi,SÖZEL,%50 Ýndirimli,25,0,25,25,0,25,0,1,2,1,264.12632,0,660912,0,358.39676,87,1,371.651,74.3
204790538,https://yokatlas.yok.gov.tr/lisans.php?y=204790538,ÝSTANBUL OKAN ÜNÝVERSÝTESÝ,Uygulamalý Bilimler Fakültesi,Gastronomi ve Mutfak Sanatlarý (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=204790538,(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Doldu#,34,25,5,35,669376,658550,,,263.30753,264.82977,,,34,25,43,55,Uygulamalý Bilimler Fakültesi,SÖZEL,%50 Ýndirimli,34,0,34,34,0,34,0,1,7,0,263.30753,0,669376,0,326.25363,199,2,381.213,76.2
206552461,https://yokatlas.yok.gov.tr/lisans.php?y=206552461,ÜSKÜDAR ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,Tarih,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=206552461,(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Doldu#,34,25,13,16,674901,786963,,,262.78205,252.83105,,,34,25,27,41,Ýnsan ve Toplum Bilimleri Fakültesi,SÖZEL,%50 Ýndirimli,34,0,34,34,0,34,0,1,4,2,262.78205,0,674901,0,359.96976,83,6,353.97,70.8
206552499,https://yokatlas.yok.gov.tr/lisans.php?y=206552499,ÜSKÜDAR ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Reklamcýlýk,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=206552499,(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Doldu#,34,25,6,27,680891,732833,,,262.20136,257.75889,,,34,25,34,68,Ýletiþim Fakültesi,SÖZEL,%50 Ýndirimli,34,0,34,34,0,34,0,1,6,1,262.20136,0,680891,0,331.02092,178,9,357.356,71.5
300490474,https://yokatlas.yok.gov.tr/lisans.php?y=300490474,ULUSLARARASI KIBRIS ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,"Radyo, Televizyon ve Sinema",https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=300490474,(Ýngilizce)(Burslu)(4 Yýllýk),KKTC-LEFKOÞA,KKTC,Burslu,Örgün,Doldu#,5,5,4,9,690046,689511,,,261.34155,261.8191,,,5,5,10,11,Ýletiþim Fakültesi,SÖZEL,Burslu,5,0,5,5,0,5,0,1,2,0,261.34155,0,690046,0,289.94166,424,0,366.005,73.2
210100206,https://yokatlas.yok.gov.tr/lisans.php?y=210100206,ALANYA ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Gastronomi ve Mutfak Sanatlarý (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=210100206,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),ANTALYA,Vakýf,%50 Ýndirimli,Örgün,Doldu#,21,22,5,31,699174,702105,,,260.4718,260.61898,,,21,22,34,34,Sanat ve Tasarým Fakültesi,SÖZEL,%50 Ýndirimli,21,0,21,21,0,21,0,1,4,1,260.4718,0,699174,0,356.27232,93,1,378.214,75.6
300390565,https://yokatlas.yok.gov.tr/lisans.php?y=300390565,LEFKE AVRUPA ÜNÝVERSÝTESÝ,Ýletiþim Bilimleri Fakültesi,Görsel Ýletiþim Tasarýmý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=300390565,(Ýngilizce)(Burslu)(4 Yýllýk),KKTC-LEFKE,KKTC,Burslu,Örgün,Doldu#,10,,,,700088,,,,260.38124,,,,10,,,,Ýletiþim Bilimleri Fakültesi,SÖZEL,Burslu,10,0,10,10,0,10,0,1,0,0,260.38124,0,700088,0,304.51261,319,1,344.216,68.8
104390159,https://yokatlas.yok.gov.tr/lisans.php?y=104390159,TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ,Erbaa Sosyal ve Beþeri Bilimler Fakültesi,Türk Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=104390159,(4 Yýllýk),TOKAT,Devlet,Ücretsiz,Örgün,Doldu#,42,41,13,,704614,692803,,,259.94455,261.50919,,,42,41,41,,Erbaa Sosyal ve Beþeri Bilimler Fakültesi,SÖZEL,Ücretsiz,40,1,42,41,0,42,0,1,5,3,259.94455,0,704614,0,306.72104,304,5,360.918,72.2
403990039,https://yokatlas.yok.gov.tr/lisans.php?y=403990039,HOCA AHMET YESEVÝ ULUSLARARASI TÜRK-KAZAK ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,Gazetecilik,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=403990039,(4 Yýllýk),TÜRKÝSTAN-KAZAKÝSTAN,Yurt Dýþý,Ücretsiz,Örgün,Doldu#,5,5,,,707615,619685,,,259.66049,268.71766,,,5,5,,,Ýnsan ve Toplum Bilimleri Fakültesi,SÖZEL,Ücretsiz,5,0,5,5,0,5,0,1,2,0,259.66049,0,707615,0,311.2331,277,3,341.093,68.2
107790339,https://yokatlas.yok.gov.tr/lisans.php?y=107790339,HATAY MUSTAFA KEMAL ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Gazetecilik,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=107790339,(4 Yýllýk),HATAY,Devlet,Ücretsiz,Örgün,Doldu#,40,31,,,721874,694594,,,258.30408,261.33523,,,40,31,,,Ýletiþim Fakültesi,SÖZEL,Ücretsiz,30,1,40,31,0,40,0,1,9,9,258.30408,0,721874,0,308.25058,295,3,337.534,67.5
206552492,https://yokatlas.yok.gov.tr/lisans.php?y=206552492,ÜSKÜDAR ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Gazetecilik,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=206552492,(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Doldu#,34,25,4,4,731064,806401,,,257.4403,251.09855,,,34,25,23,68,Ýletiþim Fakültesi,SÖZEL,%50 Ýndirimli,34,0,34,34,0,34,0,1,2,1,257.4403,0,731064,0,324.77455,206,11,357.781,71.6
101490607,https://yokatlas.yok.gov.tr/lisans.php?y=101490607,ATATÜRK ÜNÝVERSÝTESÝ,Açýk ve Uzaktan Öðretim Fakültesi,Tarih (Açýköðretim),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=101490607,(Açýköðretim)(4 Yýllýk),ERZURUM,Devlet,AÖ-Ücretli,Açýköðretim,Doldu#,630,615,,,748483,871387,,,255.82159,245.33816,,,630,615,,,Açýk ve Uzaktan Öðretim Fakültesi,SÖZEL,AÖ-Ücretli,600,15,630,615,0,630,0,1,139,87,255.82159,0,748483,0,412.74329,12,148,346.351,69.3
206710535,https://yokatlas.yok.gov.tr/lisans.php?y=206710535,TED ÜNÝVERSÝTESÝ,Mimarlýk ve Tasarým Fakültesi,Görsel Ýletiþim Tasarýmý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=206710535,(Ýngilizce)(Ücretli)(4 Yýllýk),ANKARA,Vakýf,Ücretli,Örgün,Doldu#,5,,,,748575,,,,255.8127,,,,5,,,,Mimarlýk ve Tasarým Fakültesi,SÖZEL,Ücretli,5,0,5,5,0,5,0,1,2,0,255.8127,0,748575,0,290.55294,419,0,394.644,78.9
107110175,https://yokatlas.yok.gov.tr/lisans.php?y=107110175,MARDÝN ARTUKLU ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Süryani Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=107110175,(4 Yýllýk),MARDÝN,Devlet,Ücretsiz,Örgün,Doldu#,22,21,9,20,767945,1026388,,,254.05786,231.79687,,,22,21,21,21,Edebiyat Fakültesi,SÖZEL,Ücretsiz,20,1,22,21,0,22,0,1,9,3,254.05786,0,767945,0,394.86488,26,6,369.099,73.8
111570427,https://yokatlas.yok.gov.tr/lisans.php?y=111570427,MALATYA TURGUT ÖZAL ÜNÝVERSÝTESÝ,Sosyal ve Beþeri Bilimler Fakültesi,Tarih,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=111570427,(4 Yýllýk),MALATYA,Devlet,Ücretsiz,Örgün,Doldu#,40,,,,768160,,,,254.03697,,,,40,,,,Sosyal ve Beþeri Bilimler Fakültesi,SÖZEL,Ücretsiz,30,1,40,31,0,40,0,1,4,4,254.03697,0,76816,0,303.40007,326,11,349.954,70
208450850,https://yokatlas.yok.gov.tr/lisans.php?y=208450850,ÝSTÝNYE ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Yeni Medya ve Ýletiþim,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=208450850,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Doldu#,42,42,19,,777271,701385,,,253.20158,260.68914,,,42,42,48,,Ýletiþim Fakültesi,SÖZEL,%50 Ýndirimli,42,0,42,42,0,42,0,1,10,0,253.20158,0,777271,0,352.31404,103,4,380.224,76
103990301,https://yokatlas.yok.gov.tr/lisans.php?y=103990301,FIRAT ÜNÝVERSÝTESÝ,Ýnsani ve Sosyal Bilimler Fakültesi,Sanat Tarihi,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103990301,(4 Yýllýk),ELAZIÐ,Devlet,Ücretsiz,Örgün,Doldu#,40,,,,782931,,,,252.68881,,,,40,,,,Ýnsani ve Sosyal Bilimler Fakültesi,SÖZEL,Ücretsiz,30,1,40,31,0,40,0,1,7,7,252.68881,0,782931,0,376.74232,50,14,351.417,70.3
